-7.9695e-09,-7.8085e-09,-7.647500000000001e-09,-7.4865e-09,-7.325500000000001e-09,-7.164500000000001e-09,-7.0035000000000005e-09,-6.842500000000001e-09,-6.681500000000001e-09,-6.5205e-09,-6.359500000000001e-09,-6.198500000000001e-09,-6.0375e-09,-5.8765000000000005e-09,-5.715500000000001e-09,-5.5545e-09,-5.3935000000000005e-09,-5.232500000000001e-09,-5.0715e-09,-4.9105e-09,-4.749500000000001e-09,-4.5885e-09,-4.4275e-09,-4.2665000000000005e-09,-4.1055e-09,-3.9445e-09,-3.7835000000000004e-09,-3.6225000000000007e-09,-3.4615e-09,-3.3005000000000003e-09,-3.1395000000000006e-09,-2.9785e-09,-2.8175000000000002e-09,-2.6565000000000005e-09,-2.4955e-09,-2.3345e-09,-2.1735000000000004e-09,-2.0125e-09,-1.8515e-09,-1.6905000000000003e-09,-1.5295000000000006e-09,-1.3685e-09,-1.2075000000000002e-09,-1.0465000000000005e-09,-8.854999999999999e-10,-7.245000000000001e-10,-5.635000000000004e-10,-4.024999999999998e-10,-2.414999999999992e-10,-8.050000000000029e-11,8.050000000000029e-11,2.414999999999992e-10,4.024999999999998e-10,5.635000000000004e-10,7.244999999999993e-10,8.854999999999999e-10,1.0465000000000005e-09,1.2074999999999994e-09,1.3685e-09,1.5295000000000006e-09,1.6904999999999995e-09,1.8515e-09,2.0125000000000007e-09,2.1734999999999996e-09,2.3345e-09,2.4955000000000007e-09,2.6564999999999997e-09,2.8175000000000002e-09,2.978500000000001e-09,3.1394999999999998e-09,3.3005000000000003e-09,3.461500000000001e-09,3.6225e-09,3.7835000000000004e-09,3.944500000000001e-09,4.1055e-09,4.2665000000000005e-09,4.427500000000001e-09,4.5885e-09,4.749500000000001e-09,4.9104999999999995e-09,5.0715e-09,5.232500000000001e-09,5.3935e-09,5.5545e-09,5.715500000000001e-09,5.8765e-09,6.0375e-09,6.198500000000001e-09,6.3595e-09,6.5205e-09,6.681500000000001e-09,6.8425e-09,7.0035000000000005e-09,7.164500000000001e-09,7.325500000000002e-09,7.486500000000002e-09,7.6475e-09,7.8085e-09,7.9695e-09
-1.5939000000039848e-08,-1.5617000000039043e-08,-1.529500000003824e-08,-1.4973000000037433e-08,-1.465100000003663e-08,-1.4329000000035824e-08,-1.4007000000035019e-08,-1.3685000000034214e-08,-1.336300000003341e-08,-1.3041000000032603e-08,-1.2719000000031798e-08,-1.2397000000030995e-08,-1.2075000000030188e-08,-1.1753000000029384e-08,-1.1431000000028579e-08,-1.1109000000027772e-08,-1.0787000000026969e-08,-1.0465000000026163e-08,-1.0143000000025358e-08,-9.821000000024553e-09,-9.499000000023748e-09,-9.177000000022943e-09,-8.855000000022138e-09,-8.533000000021334e-09,-8.211000000020527e-09,-7.889000000019724e-09,-7.567000000018918e-09,-7.245000000018114e-09,-6.923000000017307e-09,-6.601000000016503e-09,-6.2790000000156986e-09,-5.9570000000148926e-09,-5.635000000014088e-09,-5.313000000013284e-09,-4.991000000012477e-09,-4.669000000011673e-09,-4.347000000010868e-09,-4.025000000010062e-09,-3.7030000000092575e-09,-3.381000000008453e-09,-3.059000000007649e-09,-2.7370000000068424e-09,-2.415000000006038e-09,-2.0930000000052333e-09,-1.7710000000044273e-09,-1.4490000000036227e-09,-1.1270000000028183e-09,-8.050000000020121e-10,-4.830000000012059e-10,-1.6100000000040308e-10,1.6100000000040308e-10,4.830000000012059e-10,8.050000000020121e-10,1.1270000000028183e-09,1.449000000003621e-09,1.7710000000044273e-09,2.0930000000052333e-09,2.4150000000060364e-09,2.7370000000068424e-09,3.059000000007649e-09,3.3810000000084515e-09,3.7030000000092575e-09,4.025000000010064e-09,4.347000000010867e-09,4.669000000011673e-09,4.991000000012479e-09,5.313000000013282e-09,5.635000000014088e-09,5.957000000014894e-09,6.279000000015697e-09,6.601000000016503e-09,6.923000000017309e-09,7.2450000000181125e-09,7.567000000018918e-09,7.889000000019725e-09,8.211000000020527e-09,8.533000000021334e-09,8.85500000002214e-09,9.177000000022943e-09,9.499000000023748e-09,9.821000000024551e-09,1.0143000000025358e-08,1.0465000000026163e-08,1.0787000000026967e-08,1.1109000000027772e-08,1.1431000000028579e-08,1.1753000000029383e-08,1.2075000000030188e-08,1.2397000000030995e-08,1.2719000000031796e-08,1.3041000000032603e-08,1.336300000003341e-08,1.3685000000034212e-08,1.4007000000035019e-08,1.4329000000035824e-08,1.4651000000036631e-08,1.4973000000037436e-08,1.5295000000038238e-08,1.5617000000039043e-08,1.5939000000039848e-08
-3.1878000000079697e-08,-3.1234000000078086e-08,-3.059000000007648e-08,-2.9946000000074865e-08,-2.930200000007326e-08,-2.8658000000071648e-08,-2.8014000000070038e-08,-2.7370000000068427e-08,-2.672600000006682e-08,-2.6082000000065207e-08,-2.5438000000063596e-08,-2.479400000006199e-08,-2.4150000000060375e-08,-2.350600000005877e-08,-2.2862000000057158e-08,-2.2218000000055544e-08,-2.1574000000053937e-08,-2.0930000000052327e-08,-2.0286000000050717e-08,-1.9642000000049106e-08,-1.8998000000047496e-08,-1.8354000000045885e-08,-1.7710000000044275e-08,-1.7066000000042668e-08,-1.6422000000041054e-08,-1.5778000000039447e-08,-1.5134000000037837e-08,-1.4490000000036228e-08,-1.3846000000034615e-08,-1.3202000000033006e-08,-1.2558000000031397e-08,-1.1914000000029785e-08,-1.1270000000028176e-08,-1.0626000000026568e-08,-9.982000000024954e-09,-9.338000000023345e-09,-8.694000000021737e-09,-8.050000000020125e-09,-7.406000000018515e-09,-6.762000000016906e-09,-6.118000000015298e-09,-5.474000000013685e-09,-4.830000000012076e-09,-4.1860000000104665e-09,-3.5420000000088545e-09,-2.8980000000072454e-09,-2.2540000000056367e-09,-1.6100000000040243e-09,-9.660000000024118e-10,-3.2200000000080616e-10,3.2200000000080616e-10,9.660000000024118e-10,1.6100000000040243e-09,2.2540000000056367e-09,2.898000000007242e-09,3.5420000000088545e-09,4.1860000000104665e-09,4.830000000012073e-09,5.474000000013685e-09,6.118000000015298e-09,6.762000000016903e-09,7.406000000018515e-09,8.050000000020128e-09,8.694000000021733e-09,9.338000000023345e-09,9.982000000024957e-09,1.0626000000026564e-08,1.1270000000028176e-08,1.1914000000029788e-08,1.2558000000031394e-08,1.3202000000033006e-08,1.3846000000034618e-08,1.4490000000036225e-08,1.5134000000037837e-08,1.577800000003945e-08,1.6422000000041054e-08,1.7066000000042668e-08,1.771000000004428e-08,1.8354000000045885e-08,1.8998000000047496e-08,1.9642000000049103e-08,2.0286000000050717e-08,2.0930000000052327e-08,2.1574000000053934e-08,2.2218000000055544e-08,2.2862000000057158e-08,2.3506000000058765e-08,2.4150000000060375e-08,2.479400000006199e-08,2.5438000000063593e-08,2.6082000000065207e-08,2.672600000006682e-08,2.7370000000068424e-08,2.8014000000070038e-08,2.8658000000071648e-08,2.9302000000073262e-08,2.994600000007487e-08,3.0590000000076476e-08,3.1234000000078086e-08,3.1878000000079697e-08
-6.3756e-08,-6.2468e-08,-6.118000000000001e-08,-5.9892e-08,-5.8604000000000006e-08,-5.731600000000001e-08,-5.6028000000000004e-08,-5.4740000000000006e-08,-5.345200000000001e-08,-5.2164e-08,-5.0876000000000005e-08,-4.958800000000001e-08,-4.83e-08,-4.7012000000000004e-08,-4.5724000000000006e-08,-4.4436e-08,-4.3148000000000004e-08,-4.1860000000000006e-08,-4.0572e-08,-3.9284e-08,-3.7996000000000005e-08,-3.6708e-08,-3.542e-08,-3.4132000000000004e-08,-3.2844e-08,-3.1556e-08,-3.0268000000000003e-08,-2.8980000000000005e-08,-2.7692e-08,-2.6404000000000003e-08,-2.5116000000000005e-08,-2.3828e-08,-2.2540000000000002e-08,-2.1252000000000004e-08,-1.9964e-08,-1.8676e-08,-1.7388000000000003e-08,-1.61e-08,-1.4812e-08,-1.3524000000000003e-08,-1.2236000000000004e-08,-1.0948e-08,-9.660000000000002e-09,-8.372000000000004e-09,-7.083999999999999e-09,-5.796000000000001e-09,-4.508000000000003e-09,-3.2199999999999984e-09,-1.9319999999999937e-09,-6.440000000000023e-10,6.440000000000023e-10,1.9319999999999937e-09,3.2199999999999984e-09,4.508000000000003e-09,5.7959999999999945e-09,7.083999999999999e-09,8.372000000000004e-09,9.659999999999995e-09,1.0948e-08,1.2236000000000004e-08,1.3523999999999996e-08,1.4812e-08,1.6100000000000005e-08,1.7387999999999997e-08,1.8676e-08,1.9964000000000006e-08,2.1251999999999997e-08,2.2540000000000002e-08,2.3828000000000007e-08,2.5115999999999998e-08,2.6404000000000003e-08,2.7692000000000007e-08,2.898e-08,3.0268000000000003e-08,3.155600000000001e-08,3.2844e-08,3.4132000000000004e-08,3.542000000000001e-08,3.6708e-08,3.7996000000000005e-08,3.9283999999999996e-08,4.0572e-08,4.1860000000000006e-08,4.3148e-08,4.4436e-08,4.5724000000000006e-08,4.7012e-08,4.83e-08,4.958800000000001e-08,5.0876e-08,5.2164e-08,5.345200000000001e-08,5.474e-08,5.6028000000000004e-08,5.731600000000001e-08,5.860400000000001e-08,5.989200000000002e-08,6.118e-08,6.2468e-08,6.3756e-08
-1.2751199999936246e-07,-1.2493599999937531e-07,-1.2235999999938822e-07,-1.1978399999940108e-07,-1.1720799999941397e-07,-1.1463199999942685e-07,-1.1205599999943972e-07,-1.0947999999945262e-07,-1.069039999994655e-07,-1.0432799999947837e-07,-1.0175199999949125e-07,-9.917599999950413e-08,-9.659999999951701e-08,-9.402399999952989e-08,-9.144799999954277e-08,-8.887199999955564e-08,-8.629599999956852e-08,-8.37199999995814e-08,-8.114399999959429e-08,-7.856799999960717e-08,-7.599199999962005e-08,-7.341599999963292e-08,-7.08399999996458e-08,-6.82639999996587e-08,-6.568799999967156e-08,-6.311199999968444e-08,-6.053599999969732e-08,-5.795999999971021e-08,-5.538399999972308e-08,-5.280799999973596e-08,-5.023199999974885e-08,-4.765599999976172e-08,-4.507999999977461e-08,-4.250399999978749e-08,-3.992799999980036e-08,-3.7351999999813245e-08,-3.4775999999826126e-08,-3.2199999999838995e-08,-2.962399999985188e-08,-2.7047999999864764e-08,-2.447199999987765e-08,-2.189599999989052e-08,-1.9319999999903402e-08,-1.6743999999916287e-08,-1.4167999999929158e-08,-1.1591999999942042e-08,-9.015999999954926e-09,-6.439999999967797e-09,-3.863999999980668e-09,-1.2879999999935646e-09,1.2879999999935646e-09,3.863999999980668e-09,6.439999999967797e-09,9.015999999954926e-09,1.1591999999942028e-08,1.4167999999929158e-08,1.6743999999916287e-08,1.931999999990339e-08,2.189599999989052e-08,2.447199999987765e-08,2.704799999986475e-08,2.962399999985188e-08,3.219999999983901e-08,3.477599999982611e-08,3.7351999999813245e-08,3.992799999980037e-08,4.2503999999787475e-08,4.507999999977461e-08,4.765599999976173e-08,5.023199999974884e-08,5.280799999973596e-08,5.5383999999723094e-08,5.79599999997102e-08,6.053599999969732e-08,6.311199999968446e-08,6.568799999967156e-08,6.82639999996587e-08,7.083999999964581e-08,7.341599999963292e-08,7.599199999962005e-08,7.856799999960715e-08,8.114399999959429e-08,8.37199999995814e-08,8.629599999956851e-08,8.887199999955564e-08,9.144799999954277e-08,9.402399999952988e-08,9.659999999951701e-08,9.917599999950413e-08,1.0175199999949123e-07,1.0432799999947837e-07,1.069039999994655e-07,1.094799999994526e-07,1.1205599999943972e-07,1.1463199999942685e-07,1.1720799999941399e-07,1.197839999994011e-07,1.223599999993882e-07,1.2493599999937531e-07,1.2751199999936246e-07
-2.550239999968122e-07,-2.4987199999687657e-07,-2.4471999999694103e-07,-2.395679999970054e-07,-2.3441599999706982e-07,-2.2926399999713423e-07,-2.241119999971986e-07,-2.1895999999726302e-07,-2.1380799999732743e-07,-2.086559999973918e-07,-2.0350399999745622e-07,-1.9835199999752063e-07,-1.93199999997585e-07,-1.8804799999764942e-07,-1.8289599999771383e-07,-1.777439999977782e-07,-1.725919999978426e-07,-1.67439999997907e-07,-1.622879999979714e-07,-1.5713599999803582e-07,-1.5198399999810023e-07,-1.4683199999816459e-07,-1.41679999998229e-07,-1.3652799999829343e-07,-1.313759999983578e-07,-1.262239999984222e-07,-1.210719999984866e-07,-1.1591999999855103e-07,-1.1076799999861541e-07,-1.056159999986798e-07,-1.0046399999874423e-07,-9.53119999988086e-08,-9.015999999887302e-08,-8.500799999893741e-08,-7.98559999990018e-08,-7.47039999990662e-08,-6.955199999913061e-08,-6.4399999999195e-08,-5.92479999992594e-08,-5.4095999999323806e-08,-4.8943999999388215e-08,-4.3791999999452604e-08,-3.8639999999517007e-08,-3.3487999999581415e-08,-2.8335999999645798e-08,-2.3183999999710203e-08,-1.8031999999774612e-08,-1.2879999999838994e-08,-7.727999999903375e-09,-2.5759999999678092e-09,2.5759999999678092e-09,7.727999999903375e-09,1.2879999999838994e-08,1.8031999999774612e-08,2.3183999999710177e-08,2.8335999999645798e-08,3.3487999999581415e-08,3.863999999951698e-08,4.3791999999452604e-08,4.8943999999388215e-08,5.409599999932378e-08,5.92479999992594e-08,6.439999999919502e-08,6.955199999913059e-08,7.47039999990662e-08,7.985599999900182e-08,8.500799999893739e-08,9.015999999887302e-08,9.531199999880862e-08,1.004639999987442e-07,1.056159999986798e-07,1.1076799999861543e-07,1.15919999998551e-07,1.210719999984866e-07,1.2622399999842222e-07,1.313759999983578e-07,1.3652799999829343e-07,1.4167999999822902e-07,1.4683199999816459e-07,1.5198399999810023e-07,1.571359999980358e-07,1.622879999979714e-07,1.67439999997907e-07,1.7259199999784257e-07,1.777439999977782e-07,1.8289599999771383e-07,1.880479999976494e-07,1.93199999997585e-07,1.9835199999752063e-07,2.035039999974562e-07,2.086559999973918e-07,2.1380799999732743e-07,2.18959999997263e-07,2.241119999971986e-07,2.2926399999713423e-07,2.3441599999706985e-07,2.3956799999700544e-07,2.44719999996941e-07,2.4987199999687657e-07,2.550239999968122e-07
-5.100479999885239e-07,-4.997439999887557e-07,-4.894399999889877e-07,-4.791359999892194e-07,-4.688319999894513e-07,-4.585279999896832e-07,-4.48223999989915e-07,-4.3791999999014683e-07,-4.276159999903787e-07,-4.173119999906105e-07,-4.0700799999084234e-07,-3.9670399999107423e-07,-3.86399999991306e-07,-3.7609599999153786e-07,-3.6579199999176975e-07,-3.5548799999200153e-07,-3.4518399999223337e-07,-3.348799999924652e-07,-3.2457599999269705e-07,-3.1427199999292894e-07,-3.039679999931608e-07,-2.936639999933925e-07,-2.833599999936244e-07,-2.730559999938563e-07,-2.6275199999408813e-07,-2.524479999943199e-07,-2.4214399999455175e-07,-2.3183999999478364e-07,-2.2153599999501546e-07,-2.112319999952473e-07,-2.0092799999547918e-07,-1.9062399999571094e-07,-1.8031999999594283e-07,-1.7001599999617467e-07,-1.5971199999640648e-07,-1.4940799999663832e-07,-1.3910399999687019e-07,-1.28799999997102e-07,-1.1849599999733384e-07,-1.0819199999756569e-07,-9.788799999779755e-08,-8.758399999802936e-08,-7.727999999826121e-08,-6.697599999849307e-08,-5.667199999872488e-08,-4.636799999895673e-08,-3.6063999999188587e-08,-2.5759999999420388e-08,-1.545599999965219e-08,-5.151999999884098e-09,5.151999999884098e-09,1.545599999965219e-08,2.5759999999420388e-08,3.6063999999188587e-08,4.6367999998956676e-08,5.667199999872488e-08,6.697599999849307e-08,7.727999999826116e-08,8.758399999802936e-08,9.788799999779755e-08,1.0819199999756563e-07,1.1849599999733384e-07,1.2879999999710205e-07,1.3910399999687013e-07,1.4940799999663832e-07,1.5971199999640654e-07,1.7001599999617462e-07,1.8031999999594283e-07,1.90623999995711e-07,2.0092799999547913e-07,2.112319999952473e-07,2.215359999950155e-07,2.318399999947836e-07,2.4214399999455175e-07,2.5244799999431997e-07,2.6275199999408813e-07,2.730559999938563e-07,2.8335999999362445e-07,2.936639999933925e-07,3.039679999931608e-07,3.142719999929289e-07,3.2457599999269705e-07,3.348799999924652e-07,3.451839999922333e-07,3.5548799999200153e-07,3.6579199999176975e-07,3.760959999915378e-07,3.86399999991306e-07,3.9670399999107423e-07,4.070079999908423e-07,4.173119999906105e-07,4.276159999903787e-07,4.379199999901468e-07,4.48223999989915e-07,4.585279999896832e-07,4.6883199998945137e-07,4.791359999892195e-07,4.894399999889876e-07,4.997439999887557e-07,5.100479999885239e-07
-1.0200959999642966e-06,-9.99487999965018e-07,-9.788799999657394e-07,-9.582719999664605e-07,-9.376639999671818e-07,-9.170559999679032e-07,-8.964479999686244e-07,-8.758399999693457e-07,-8.55231999970067e-07,-8.346239999707882e-07,-8.140159999715095e-07,-7.934079999722309e-07,-7.72799999972952e-07,-7.521919999736733e-07,-7.315839999743947e-07,-7.109759999751159e-07,-6.903679999758372e-07,-6.697599999765585e-07,-6.491519999772797e-07,-6.285439999780011e-07,-6.079359999787224e-07,-5.873279999794435e-07,-5.667199999801649e-07,-5.461119999808861e-07,-5.255039999816074e-07,-5.048959999823286e-07,-4.842879999830499e-07,-4.636799999837713e-07,-4.4307199998449253e-07,-4.224639999852138e-07,-4.0185599998593515e-07,-3.8124799998665627e-07,-3.6063999998737765e-07,-3.4003199998809893e-07,-3.1942399998882016e-07,-2.9881599998954144e-07,-2.7820799999026277e-07,-2.57599999990984e-07,-2.3699199999170528e-07,-2.1638399999242659e-07,-1.957759999931479e-07,-1.7516799999386912e-07,-1.5455999999459043e-07,-1.3395199999531173e-07,-1.1334399999603296e-07,-9.273599999675425e-08,-7.212799999747557e-08,-5.1519999998196773e-08,-3.091199999891798e-08,-1.0303999999639396e-08,1.0303999999639396e-08,3.091199999891798e-08,5.1519999998196773e-08,7.212799999747557e-08,9.273599999675415e-08,1.1334399999603296e-07,1.3395199999531173e-07,1.5455999999459032e-07,1.7516799999386912e-07,1.957759999931479e-07,2.1638399999242648e-07,2.3699199999170528e-07,2.575999999909841e-07,2.7820799999026267e-07,2.9881599998954144e-07,3.1942399998882027e-07,3.4003199998809883e-07,3.6063999998737765e-07,3.8124799998665637e-07,4.0185599998593504e-07,4.224639999852138e-07,4.4307199998449264e-07,4.636799999837712e-07,4.842879999830499e-07,5.048959999823287e-07,5.255039999816074e-07,5.461119999808861e-07,5.66719999980165e-07,5.873279999794435e-07,6.079359999787224e-07,6.28543999978001e-07,6.491519999772797e-07,6.697599999765585e-07,6.903679999758371e-07,7.109759999751159e-07,7.315839999743947e-07,7.521919999736732e-07,7.72799999972952e-07,7.934079999722309e-07,8.140159999715094e-07,8.346239999707882e-07,8.55231999970067e-07,8.758399999693455e-07,8.964479999686244e-07,9.170559999679032e-07,9.376639999671819e-07,9.582719999664607e-07,9.788799999657391e-07,9.99487999965018e-07,1.0200959999642966e-06
-2.0401919998979903e-06,-1.9989759999000514e-06,-1.9577599999021125e-06,-1.9165439999041728e-06,-1.8753279999062337e-06,-1.8341119999082948e-06,-1.7928959999103552e-06,-1.7516799999124161e-06,-1.710463999914477e-06,-1.6692479999165377e-06,-1.6280319999185986e-06,-1.5868159999206595e-06,-1.5455999999227202e-06,-1.5043839999247809e-06,-1.463167999926842e-06,-1.4219519999289024e-06,-1.3807359999309633e-06,-1.339519999933024e-06,-1.298303999935085e-06,-1.257087999937146e-06,-1.2158719999392067e-06,-1.1746559999412672e-06,-1.133439999943328e-06,-1.092223999945389e-06,-1.0510079999474496e-06,-1.0097919999495103e-06,-9.68575999951571e-07,-9.273599999536322e-07,-8.861439999556929e-07,-8.449279999577537e-07,-8.037119999598146e-07,-7.62495999961875e-07,-7.212799999639362e-07,-6.800639999659969e-07,-6.388479999680576e-07,-5.976319999701184e-07,-5.564159999721793e-07,-5.1519999997424e-07,-4.739839999763008e-07,-4.3276799997836167e-07,-3.915519999804225e-07,-3.503359999824832e-07,-3.0911999998454404e-07,-2.6790399998660493e-07,-2.266879999886656e-07,-1.8547199999072643e-07,-1.442559999927873e-07,-1.0303999999484795e-07,-6.18239999969086e-08,-2.0607999998969672e-08,2.0607999998969672e-08,6.18239999969086e-08,1.0303999999484795e-07,1.442559999927873e-07,1.8547199999072621e-07,2.266879999886656e-07,2.6790399998660493e-07,3.091199999845438e-07,3.503359999824832e-07,3.915519999804225e-07,4.3276799997836146e-07,4.739839999763008e-07,5.151999999742402e-07,5.564159999721791e-07,5.976319999701184e-07,6.388479999680578e-07,6.800639999659967e-07,7.212799999639362e-07,7.624959999618753e-07,8.037119999598144e-07,8.449279999577537e-07,8.861439999556931e-07,9.27359999953632e-07,9.68575999951571e-07,1.0097919999495105e-06,1.0510079999474496e-06,1.092223999945389e-06,1.1334399999433283e-06,1.1746559999412672e-06,1.2158719999392067e-06,1.2570879999371458e-06,1.298303999935085e-06,1.339519999933024e-06,1.3807359999309631e-06,1.4219519999289024e-06,1.463167999926842e-06,1.5043839999247806e-06,1.5455999999227202e-06,1.5868159999206595e-06,1.6280319999185984e-06,1.6692479999165377e-06,1.710463999914477e-06,1.751679999912416e-06,1.7928959999103552e-06,1.8341119999082948e-06,1.8753279999062339e-06,1.916543999904173e-06,1.957759999902112e-06,1.9989759999000514e-06,2.0401919998979903e-06
-4.080383999724574e-06,-3.997951999730139e-06,-3.9155199997357034e-06,-3.8330879997412665e-06,-3.7506559997468307e-06,-3.6682239997523954e-06,-3.5857919997579593e-06,-3.5033599997635236e-06,-3.420927999769088e-06,-3.3384959997746517e-06,-3.256063999780216e-06,-3.1736319997857803e-06,-3.091199999791344e-06,-3.0087679997969085e-06,-2.926335999802473e-06,-2.8439039998080366e-06,-2.761471999813601e-06,-2.6790399998191648e-06,-2.596607999824729e-06,-2.5141759998302937e-06,-2.431743999835858e-06,-2.3493119998414215e-06,-2.2668799998469858e-06,-2.18444799985255e-06,-2.102015999858114e-06,-2.0195839998636778e-06,-1.937151999869242e-06,-1.8547199998748068e-06,-1.7722879998803708e-06,-1.689855999885935e-06,-1.6074239998914992e-06,-1.5249919998970628e-06,-1.4425599999026275e-06,-1.3601279999081916e-06,-1.2776959999137555e-06,-1.1952639999193198e-06,-1.112831999924884e-06,-1.030399999930448e-06,-9.479679999360121e-07,-8.655359999415765e-07,-7.831039999471407e-07,-7.006719999527046e-07,-6.182399999582689e-07,-5.358079999638332e-07,-4.533759999693971e-07,-3.7094399997496135e-07,-2.8851199998052564e-07,-2.060799999860895e-07,-1.2364799999165336e-07,-4.121599999721806e-08,4.121599999721806e-08,1.2364799999165336e-07,2.060799999860895e-07,2.8851199998052564e-07,3.7094399997496093e-07,4.533759999693971e-07,5.358079999638332e-07,6.182399999582685e-07,7.006719999527046e-07,7.831039999471407e-07,8.655359999415761e-07,9.479679999360121e-07,1.0303999999304483e-06,1.1128319999248836e-06,1.1952639999193198e-06,1.277695999913756e-06,1.3601279999081912e-06,1.4425599999026275e-06,1.5249919998970633e-06,1.6074239998914988e-06,1.689855999885935e-06,1.7722879998803713e-06,1.8547199998748063e-06,1.937151999869242e-06,2.019583999863678e-06,2.102015999858114e-06,2.18444799985255e-06,2.266879999846986e-06,2.3493119998414215e-06,2.431743999835858e-06,2.5141759998302933e-06,2.596607999824729e-06,2.6790399998191648e-06,2.7614719998136005e-06,2.8439039998080366e-06,2.926335999802473e-06,3.008767999796908e-06,3.091199999791344e-06,3.1736319997857803e-06,3.2560639997802156e-06,3.3384959997746517e-06,3.420927999769088e-06,3.503359999763523e-06,3.5857919997579593e-06,3.6682239997523954e-06,3.750655999746831e-06,3.833087999741267e-06,3.915519999735703e-06,3.997951999730139e-06,4.080383999724574e-06
-8.160767999285933e-06,-7.99590399930036e-06,-7.831039999314785e-06,-7.66617599932921e-06,-7.501311999343635e-06,-7.336447999358062e-06,-7.171583999372487e-06,-7.006719999386913e-06,-6.8418559994013384e-06,-6.676991999415764e-06,-6.51212799943019e-06,-6.347263999444615e-06,-6.18239999945904e-06,-6.017535999473466e-06,-5.852671999487893e-06,-5.687807999502317e-06,-5.522943999516743e-06,-5.358079999531168e-06,-5.193215999545594e-06,-5.02835199956002e-06,-4.863487999574446e-06,-4.6986239995888706e-06,-4.533759999603297e-06,-4.368895999617722e-06,-4.204031999632147e-06,-4.039167999646572e-06,-3.874303999660998e-06,-3.709439999675425e-06,-3.54457599968985e-06,-3.3797119997042757e-06,-3.2148479997187014e-06,-3.049983999733126e-06,-2.8851199997475527e-06,-2.7202559997619783e-06,-2.555391999776403e-06,-2.390527999790829e-06,-2.225663999805255e-06,-2.0607999998196796e-06,-1.8959359998341055e-06,-1.7310719998485316e-06,-1.5662079998629572e-06,-1.4013439998773824e-06,-1.2364799998918083e-06,-1.0716159999062341e-06,-9.067519999206592e-07,-7.418879999350849e-07,-5.770239999495108e-07,-4.121599999639358e-07,-2.472959999783608e-07,-8.243199999278748e-08,8.243199999278748e-08,2.472959999783608e-07,4.121599999639358e-07,5.770239999495108e-07,7.418879999350841e-07,9.067519999206592e-07,1.0716159999062341e-06,1.2364799998918074e-06,1.4013439998773824e-06,1.5662079998629572e-06,1.7310719998485307e-06,1.8959359998341055e-06,2.0607999998196805e-06,2.225663999805254e-06,2.390527999790829e-06,2.555391999776404e-06,2.7202559997619775e-06,2.8851199997475527e-06,3.049983999733127e-06,3.2148479997187005e-06,3.3797119997042757e-06,3.544575999689851e-06,3.709439999675424e-06,3.874303999660998e-06,4.039167999646573e-06,4.204031999632147e-06,4.368895999617722e-06,4.5337599996032975e-06,4.6986239995888706e-06,4.863487999574446e-06,5.028351999560019e-06,5.193215999545594e-06,5.358079999531168e-06,5.522943999516742e-06,5.687807999502317e-06,5.852671999487893e-06,6.017535999473465e-06,6.18239999945904e-06,6.347263999444615e-06,6.512127999430189e-06,6.676991999415764e-06,6.8418559994013384e-06,7.006719999386912e-06,7.171583999372487e-06,7.336447999358062e-06,7.501311999343636e-06,7.666175999329211e-06,7.831039999314784e-06,7.99590399930036e-06,8.160767999285933e-06
